Analitik Düşünme,Duygusal Dayanıklılık,Empati,Hızlı ve Soğukkanlı Karar Alma,Sayısal Zeka,Stres Yönetimi,Takım Çalışması,Teknoloji Adaptasyonu,id,persona
1.5000000000000000,3.5000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,3.5000000000000000,3.5000000000000000,4.0000000000000000,268,Doktor
2.5000000000000000,2.5000000000000000,4.0000000000000000,4.5000000000000000,3.0000000000000000,4.5000000000000000,2.0000000000000000,4.0000000000000000,269,Doktor
2.5000000000000000,3.5000000000000000,2.0000000000000000,1.5000000000000000,3.5000000000000000,3.0000000000000000,3.5000000000000000,2.0000000000000000,270,Bilgisayar Mühendisi
2.5000000000000000,4.5000000000000000,3.5000000000000000,2.0000000000000000,3.0000000000000000,1.00000000000000000000,1.5000000000000000,2.5000000000000000,271,Doktor
2.0000000000000000,2.5000000000000000,3.0000000000000000,4.0000000000000000,2.5000000000000000,2.5000000000000000,3.0000000000000000,4.5000000000000000,272,Doktor
3.5000000000000000,3.5000000000000000,3.0000000000000000,2.0000000000000000,2.5000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,273,Bilgisayar Mühendisi
2.0000000000000000,4.0000000000000000,3.5000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,1.00000000000000000000,4.0000000000000000,274,Doktor
2.0000000000000000,2.5000000000000000,1.00000000000000000000,4.0000000000000000,3.5000000000000000,4.0000000000000000,5.0000000000000000,1.5000000000000000,275,Bilgisayar Mühendisi
2.5000000000000000,3.0000000000000000,2.5000000000000000,3.5000000000000000,2.0000000000000000,2.0000000000000000,3.0000000000000000,2.5000000000000000,276,Doktor
3.0000000000000000,2.5000000000000000,4.5000000000000000,3.5000000000000000,4.5000000000000000,3.0000000000000000,2.5000000000000000,4.0000000000000000,277,Bilgisayar Mühendisi
1.5000000000000000,3.0000000000000000,2.5000000000000000,3.0000000000000000,2.0000000000000000,3.5000000000000000,2.5000000000000000,5.0000000000000000,278,Doktor
3.0000000000000000,3.5000000000000000,3.5000000000000000,4.0000000000000000,2.0000000000000000,3.5000000000000000,3.0000000000000000,2.5000000000000000,279,Doktor
2.0000000000000000,2.5000000000000000,5.0000000000000000,2.0000000000000000,3.5000000000000000,3.0000000000000000,3.0000000000000000,1.5000000000000000,280,Doktor
4.5000000000000000,4.5000000000000000,3.5000000000000000,1.5000000000000000,4.0000000000000000,2.5000000000000000,2.5000000000000000,2.0000000000000000,281,Bilgisayar Mühendisi
2.5000000000000000,4.0000000000000000,1.00000000000000000000,3.0000000000000000,2.0000000000000000,3.0000000000000000,3.0000000000000000,5.0000000000000000,282,Bilgisayar Mühendisi
2.0000000000000000,3.0000000000000000,2.5000000000000000,2.0000000000000000,3.0000000000000000,3.0000000000000000,4.0000000000000000,2.5000000000000000,283,Bilgisayar Mühendisi
3.5000000000000000,3.5000000000000000,4.0000000000000000,2.5000000000000000,2.5000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,284,Doktor
4.0000000000000000,3.0000000000000000,4.5000000000000000,3.5000000000000000,1.5000000000000000,4.0000000000000000,2.5000000000000000,2.0000000000000000,285,Bilgisayar Mühendisi
2.5000000000000000,4.0000000000000000,4.0000000000000000,3.0000000000000000,4.0000000000000000,2.0000000000000000,3.0000000000000000,3.0000000000000000,286,Bilgisayar Mühendisi
3.0000000000000000,1.5000000000000000,3.5000000000000000,2.0000000000000000,3.5000000000000000,3.5000000000000000,3.0000000000000000,1.5000000000000000,287,Doktor
4.5000000000000000,2.5000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,4.0000000000000000,2.5000000000000000,3.5000000000000000,288,Bilgisayar Mühendisi
4.0000000000000000,1.5000000000000000,3.5000000000000000,3.0000000000000000,1.00000000000000000000,5.0000000000000000,2.0000000000000000,4.0000000000000000,289,Doktor
2.5000000000000000,4.0000000000000000,1.5000000000000000,3.0000000000000000,4.5000000000000000,1.5000000000000000,3.0000000000000000,1.5000000000000000,290,Doktor
1.00000000000000000000,2.5000000000000000,2.5000000000000000,1.5000000000000000,2.0000000000000000,2.5000000000000000,5.0000000000000000,1.5000000000000000,291,Bilgisayar Mühendisi
1.5000000000000000,2.5000000000000000,1.5000000000000000,1.5000000000000000,2.0000000000000000,3.0000000000000000,3.5000000000000000,2.5000000000000000,292,Doktor
3.5000000000000000,4.5000000000000000,3.0000000000000000,2.0000000000000000,1.5000000000000000,2.0000000000000000,1.00000000000000000000,4.5000000000000000,293,Doktor
3.0000000000000000,4.0000000000000000,3.0000000000000000,3.5000000000000000,1.5000000000000000,2.0000000000000000,3.5000000000000000,5.0000000000000000,294,Bilgisayar Mühendisi
4.0000000000000000,3.5000000000000000,3.5000000000000000,4.5000000000000000,4.5000000000000000,5.0000000000000000,4.5000000000000000,4.0000000000000000,295,Doktor
3.0000000000000000,2.5000000000000000,3.5000000000000000,3.0000000000000000,3.0000000000000000,2.0000000000000000,1.5000000000000000,1.00000000000000000000,296,Doktor
5.0000000000000000,5.0000000000000000,1.5000000000000000,3.5000000000000000,3.5000000000000000,2.0000000000000000,2.5000000000000000,5.0000000000000000,297,Bilgisayar Mühendisi
3.5000000000000000,3.5000000000000000,3.5000000000000000,2.5000000000000000,4.0000000000000000,3.0000000000000000,4.0000000000000000,5.0000000000000000,298,Doktor
3.5000000000000000,1.00000000000000000000,1.00000000000000000000,2.0000000000000000,3.0000000000000000,3.5000000000000000,2.0000000000000000,3.0000000000000000,299,Doktor
2.0000000000000000,2.5000000000000000,3.0000000000000000,2.5000000000000000,2.0000000000000000,2.5000000000000000,3.0000000000000000,3.0000000000000000,300,Bilgisayar Mühendisi
3.5000000000000000,2.0000000000000000,3.0000000000000000,1.5000000000000000,3.0000000000000000,2.5000000000000000,3.0000000000000000,5.0000000000000000,301,Doktor
2.0000000000000000,3.0000000000000000,2.5000000000000000,3.0000000000000000,4.0000000000000000,2.0000000000000000,3.5000000000000000,3.0000000000000000,302,Doktor
4.0000000000000000,4.0000000000000000,3.0000000000000000,2.0000000000000000,4.0000000000000000,2.5000000000000000,3.5000000000000000,1.00000000000000000000,303,Bilgisayar Mühendisi
2.0000000000000000,3.0000000000000000,3.5000000000000000,3.5000000000000000,4.5000000000000000,3.5000000000000000,2.0000000000000000,3.0000000000000000,304,Doktor
4.5000000000000000,5.0000000000000000,2.5000000000000000,1.00000000000000000000,3.5000000000000000,2.5000000000000000,2.5000000000000000,1.5000000000000000,305,Doktor
3.0000000000000000,3.0000000000000000,2.5000000000000000,2.5000000000000000,2.0000000000000000,2.0000000000000000,4.0000000000000000,2.5000000000000000,306,Bilgisayar Mühendisi
3.5000000000000000,2.5000000000000000,3.0000000000000000,1.5000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,4.0000000000000000,307,Doktor
1.00000000000000000000,2.0000000000000000,3.5000000000000000,3.0000000000000000,2.5000000000000000,3.5000000000000000,2.0000000000000000,3.5000000000000000,308,Doktor
5.0000000000000000,2.0000000000000000,1.5000000000000000,4.0000000000000000,3.5000000000000000,3.0000000000000000,2.5000000000000000,4.0000000000000000,309,Bilgisayar Mühendisi
1.5000000000000000,2.5000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,4.0000000000000000,2.5000000000000000,3.5000000000000000,310,Doktor
4.0000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,2.0000000000000000,4.0000000000000000,5.0000000000000000,311,Doktor
2.5000000000000000,2.0000000000000000,3.5000000000000000,4.0000000000000000,3.5000000000000000,2.0000000000000000,3.0000000000000000,4.0000000000000000,312,Bilgisayar Mühendisi
3.0000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,2.0000000000000000,4.0000000000000000,313,Doktor
3.0000000000000000,1.00000000000000000000,4.5000000000000000,2.0000000000000000,1.5000000000000000,3.5000000000000000,3.0000000000000000,1.5000000000000000,314,Doktor
3.0000000000000000,2.0000000000000000,3.5000000000000000,4.5000000000000000,2.5000000000000000,3.5000000000000000,2.0000000000000000,3.0000000000000000,315,Bilgisayar Mühendisi
4.0000000000000000,2.5000000000000000,3.0000000000000000,2.0000000000000000,2.5000000000000000,2.0000000000000000,4.5000000000000000,4.0000000000000000,316,Doktor
2.5000000000000000,4.0000000000000000,3.0000000000000000,2.5000000000000000,2.0000000000000000,2.0000000000000000,4.5000000000000000,2.5000000000000000,317,Doktor
4.0000000000000000,1.00000000000000000000,2.0000000000000000,5.0000000000000000,5.0000000000000000,1.5000000000000000,4.5000000000000000,5.0000000000000000,318,Bilgisayar Mühendisi
3.5000000000000000,3.0000000000000000,4.0000000000000000,2.5000000000000000,3.0000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,319,Doktor
1.00000000000000000000,5.0000000000000000,3.5000000000000000,4.5000000000000000,4.0000000000000000,2.5000000000000000,3.5000000000000000,3.0000000000000000,320,Bilgisayar Mühendisi
4.0000000000000000,1.00000000000000000000,2.5000000000000000,3.0000000000000000,2.5000000000000000,2.5000000000000000,3.0000000000000000,3.0000000000000000,321,Doktor
1.00000000000000000000,4.5000000000000000,2.5000000000000000,2.5000000000000000,2.0000000000000000,1.5000000000000000,2.5000000000000000,3.0000000000000000,322,Doktor
3.5000000000000000,3.5000000000000000,3.5000000000000000,4.5000000000000000,2.5000000000000000,2.5000000000000000,3.0000000000000000,1.5000000000000000,323,Bilgisayar Mühendisi
2.0000000000000000,2.5000000000000000,3.0000000000000000,3.0000000000000000,2.5000000000000000,4.0000000000000000,2.5000000000000000,3.0000000000000000,324,Doktor
2.0000000000000000,4.5000000000000000,3.0000000000000000,2.5000000000000000,3.5000000000000000,2.5000000000000000,3.0000000000000000,1.00000000000000000000,325,Doktor
4.0000000000000000,4.0000000000000000,3.0000000000000000,5.0000000000000000,3.5000000000000000,4.5000000000000000,3.5000000000000000,2.0000000000000000,326,Bilgisayar Mühendisi
3.5000000000000000,3.5000000000000000,2.0000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,2.5000000000000000,327,Doktor
2.0000000000000000,2.5000000000000000,1.00000000000000000000,2.5000000000000000,1.5000000000000000,2.0000000000000000,3.0000000000000000,4.5000000000000000,328,Bilgisayar Mühendisi
3.0000000000000000,1.5000000000000000,4.5000000000000000,3.0000000000000000,2.0000000000000000,4.0000000000000000,4.0000000000000000,2.5000000000000000,329,Bilgisayar Mühendisi
3.0000000000000000,2.5000000000000000,3.0000000000000000,3.0000000000000000,2.5000000000000000,4.0000000000000000,3.5000000000000000,1.00000000000000000000,330,Doktor
3.5000000000000000,3.5000000000000000,1.5000000000000000,2.5000000000000000,3.5000000000000000,2.0000000000000000,3.5000000000000000,3.5000000000000000,331,Bilgisayar Mühendisi
2.0000000000000000,3.0000000000000000,2.5000000000000000,4.0000000000000000,4.0000000000000000,5.0000000000000000,3.0000000000000000,3.0000000000000000,332,Doktor
4.5000000000000000,5.0000000000000000,4.0000000000000000,3.0000000000000000,4.5000000000000000,2.5000000000000000,3.5000000000000000,3.0000000000000000,333,Doktor
3.0000000000000000,5.0000000000000000,4.0000000000000000,1.5000000000000000,4.5000000000000000,3.5000000000000000,4.5000000000000000,2.5000000000000000,334,Bilgisayar Mühendisi
2.0000000000000000,3.5000000000000000,2.5000000000000000,1.00000000000000000000,2.5000000000000000,2.0000000000000000,1.5000000000000000,2.5000000000000000,335,Doktor
2.0000000000000000,2.5000000000000000,2.5000000000000000,3.0000000000000000,2.0000000000000000,2.0000000000000000,4.5000000000000000,3.5000000000000000,336,Doktor
2.0000000000000000,3.0000000000000000,3.0000000000000000,3.5000000000000000,4.0000000000000000,4.0000000000000000,3.5000000000000000,2.5000000000000000,337,Bilgisayar Mühendisi
2.5000000000000000,4.0000000000000000,2.5000000000000000,4.0000000000000000,3.5000000000000000,3.0000000000000000,1.5000000000000000,1.5000000000000000,338,Doktor
2.5000000000000000,2.0000000000000000,4.0000000000000000,2.5000000000000000,2.5000000000000000,3.5000000000000000,2.5000000000000000,2.5000000000000000,339,Doktor
3.0000000000000000,1.5000000000000000,3.0000000000000000,2.5000000000000000,2.0000000000000000,3.0000000000000000,2.5000000000000000,2.0000000000000000,340,Bilgisayar Mühendisi
4.5000000000000000,3.5000000000000000,4.0000000000000000,2.0000000000000000,3.0000000000000000,3.5000000000000000,1.00000000000000000000,3.0000000000000000,341,Doktor
4.0000000000000000,2.5000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,2.5000000000000000,2.0000000000000000,1.00000000000000000000,342,Doktor
4.0000000000000000,2.5000000000000000,3.5000000000000000,2.0000000000000000,3.5000000000000000,3.5000000000000000,2.5000000000000000,2.0000000000000000,343,Bilgisayar Mühendisi
2.0000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,1.00000000000000000000,2.5000000000000000,3.5000000000000000,3.0000000000000000,344,Doktor
3.5000000000000000,3.5000000000000000,2.5000000000000000,4.0000000000000000,2.0000000000000000,1.5000000000000000,2.5000000000000000,4.0000000000000000,345,Doktor
2.0000000000000000,2.0000000000000000,5.0000000000000000,4.0000000000000000,2.5000000000000000,3.5000000000000000,2.5000000000000000,4.0000000000000000,346,Bilgisayar Mühendisi
2.5000000000000000,4.0000000000000000,3.5000000000000000,1.5000000000000000,4.0000000000000000,2.0000000000000000,3.0000000000000000,3.0000000000000000,347,Doktor
4.0000000000000000,3.5000000000000000,4.5000000000000000,4.5000000000000000,2.5000000000000000,2.5000000000000000,3.0000000000000000,3.5000000000000000,348,Bilgisayar Mühendisi
3.0000000000000000,1.5000000000000000,1.00000000000000000000,3.5000000000000000,3.5000000000000000,1.00000000000000000000,2.5000000000000000,3.5000000000000000,349,Bilgisayar Mühendisi
3.0000000000000000,3.0000000000000000,2.5000000000000000,3.0000000000000000,2.5000000000000000,3.0000000000000000,1.00000000000000000000,4.0000000000000000,350,Doktor
3.5000000000000000,1.5000000000000000,1.00000000000000000000,3.0000000000000000,1.00000000000000000000,4.0000000000000000,3.5000000000000000,3.0000000000000000,351,Doktor
1.5000000000000000,1.00000000000000000000,3.0000000000000000,2.5000000000000000,4.0000000000000000,2.0000000000000000,3.5000000000000000,2.0000000000000000,352,Bilgisayar Mühendisi
4.5000000000000000,2.5000000000000000,3.5000000000000000,4.0000000000000000,2.5000000000000000,2.0000000000000000,3.0000000000000000,2.5000000000000000,353,Doktor
3.5000000000000000,1.00000000000000000000,2.5000000000000000,4.0000000000000000,3.5000000000000000,3.5000000000000000,3.5000000000000000,1.00000000000000000000,354,Doktor
3.5000000000000000,4.0000000000000000,2.5000000000000000,2.0000000000000000,3.5000000000000000,3.5000000000000000,2.5000000000000000,2.5000000000000000,355,Bilgisayar Mühendisi
4.0000000000000000,2.5000000000000000,4.0000000000000000,4.0000000000000000,3.0000000000000000,2.5000000000000000,3.0000000000000000,1.5000000000000000,356,Doktor
3.0000000000000000,3.5000000000000000,4.0000000000000000,3.0000000000000000,2.0000000000000000,1.5000000000000000,3.0000000000000000,1.5000000000000000,357,Bilgisayar Mühendisi
4.5000000000000000,2.5000000000000000,3.5000000000000000,3.0000000000000000,4.0000000000000000,2.5000000000000000,4.0000000000000000,3.5000000000000000,358,Doktor
3.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,4.5000000000000000,4.5000000000000000,4.5000000000000000,3.0000000000000000,359,Doktor
1.00000000000000000000,2.5000000000000000,4.0000000000000000,2.0000000000000000,3.0000000000000000,3.0000000000000000,2.0000000000000000,2.0000000000000000,360,Doktor
4.5000000000000000,2.0000000000000000,2.5000000000000000,3.5000000000000000,1.5000000000000000,3.0000000000000000,4.0000000000000000,1.5000000000000000,361,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,3.0000000000000000,5.0000000000000000,4.0000000000000000,4.0000000000000000,4.5000000000000000,2.0000000000000000,362,Bilgisayar Mühendisi
5.0000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,5.0000000000000000,4.0000000000000000,4.5000000000000000,3.0000000000000000,363,Doktor
3.0000000000000000,5.0000000000000000,1.00000000000000000000,4.0000000000000000,4.5000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,364,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,4.5000000000000000,1.5000000000000000,365,Doktor
3.0000000000000000,5.0000000000000000,3.0000000000000000,4.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,366,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,4.5000000000000000,2.5000000000000000,367,Doktor
4.0000000000000000,4.5000000000000000,2.0000000000000000,3.0000000000000000,4.5000000000000000,4.5000000000000000,3.5000000000000000,4.5000000000000000,368,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,5.0000000000000000,1.5000000000000000,369,Doktor
3.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,4.5000000000000000,2.5000000000000000,4.5000000000000000,2.0000000000000000,370,Bilgisayar Mühendisi
4.0000000000000000,5.0000000000000000,3.0000000000000000,4.0000000000000000,2.0000000000000000,2.5000000000000000,4.0000000000000000,2.0000000000000000,371,Doktor
3.0000000000000000,5.0000000000000000,2.0000000000000000,4.0000000000000000,4.5000000000000000,2.5000000000000000,4.0000000000000000,3.0000000000000000,372,Doktor
3.0000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,4.5000000000000000,2.5000000000000000,2.5000000000000000,3.0000000000000000,373,Bilgisayar Mühendisi
5.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,5.0000000000000000,4.0000000000000000,4.5000000000000000,3.0000000000000000,374,Doktor
4.5000000000000000,4.5000000000000000,3.0000000000000000,5.0000000000000000,2.5000000000000000,2.5000000000000000,4.0000000000000000,2.0000000000000000,375,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,5.0000000000000000,3.0000000000000000,5.0000000000000000,1.5000000000000000,376,Doktor
4.5000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,4.0000000000000000,1.5000000000000000,377,Doktor
5.0000000000000000,4.5000000000000000,3.5000000000000000,5.0000000000000000,5.0000000000000000,5.0000000000000000,3.5000000000000000,3.0000000000000000,378,Bilgisayar Mühendisi
3.0000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,4.5000000000000000,2.5000000000000000,4.5000000000000000,2.5000000000000000,379,Doktor
1.5000000000000000,4.5000000000000000,3.5000000000000000,4.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,380,Bilgisayar Mühendisi
5.0000000000000000,4.0000000000000000,3.0000000000000000,4.0000000000000000,5.0000000000000000,5.0000000000000000,5.0000000000000000,3.0000000000000000,381,Doktor
3.5000000000000000,4.5000000000000000,3.0000000000000000,3.0000000000000000,4.0000000000000000,2.5000000000000000,4.0000000000000000,4.5000000000000000,382,Bilgisayar Mühendisi
5.0000000000000000,4.0000000000000000,2.0000000000000000,4.0000000000000000,3.5000000000000000,4.0000000000000000,4.5000000000000000,2.0000000000000000,383,Doktor
3.0000000000000000,4.5000000000000000,3.0000000000000000,5.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,384,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,4.5000000000000000,3.0000000000000000,4.5000000000000000,1.5000000000000000,385,Doktor
4.5000000000000000,4.5000000000000000,4.5000000000000000,3.0000000000000000,4.5000000000000000,4.0000000000000000,5.0000000000000000,3.5000000000000000,386,Bilgisayar Mühendisi
5.0000000000000000,5.0000000000000000,2.5000000000000000,4.0000000000000000,3.5000000000000000,3.5000000000000000,4.0000000000000000,3.0000000000000000,387,Doktor
3.0000000000000000,3.5000000000000000,3.5000000000000000,4.0000000000000000,4.0000000000000000,4.5000000000000000,3.0000000000000000,4.5000000000000000,388,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,5.0000000000000000,1.5000000000000000,389,Doktor
1.5000000000000000,4.5000000000000000,3.5000000000000000,4.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,390,Bilgisayar Mühendisi
5.0000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,5.0000000000000000,4.0000000000000000,4.5000000000000000,3.0000000000000000,391,Doktor
5.0000000000000000,4.5000000000000000,3.0000000000000000,4.0000000000000000,4.5000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,392,Bilgisayar Mühendisi
3.0000000000000000,4.0000000000000000,2.0000000000000000,4.0000000000000000,5.0000000000000000,5.0000000000000000,4.5000000000000000,3.5000000000000000,393,Doktor
4.0000000000000000,5.0000000000000000,3.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,2.5000000000000000,394,Doktor
4.5000000000000000,4.0000000000000000,4.5000000000000000,5.0000000000000000,3.0000000000000000,3.0000000000000000,4.0000000000000000,1.5000000000000000,395,Bilgisayar Mühendisi
5.0000000000000000,4.0000000000000000,4.5000000000000000,5.0000000000000000,5.0000000000000000,4.0000000000000000,5.0000000000000000,3.0000000000000000,396,Doktor
5.0000000000000000,3.5000000000000000,4.0000000000000000,4.0000000000000000,5.0000000000000000,5.0000000000000000,5.0000000000000000,3.5000000000000000,397,Doktor
2.0000000000000000,4.5000000000000000,2.5000000000000000,3.0000000000000000,5.0000000000000000,3.0000000000000000,4.0000000000000000,3.0000000000000000,398,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,5.0000000000000000,3.0000000000000000,4.5000000000000000,1.5000000000000000,399,Doktor
2.5000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,1.5000000000000000,2.5000000000000000,4.5000000000000000,1.5000000000000000,400,Doktor
5.0000000000000000,3.5000000000000000,3.5000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,3.5000000000000000,3.0000000000000000,401,Bilgisayar Mühendisi
3.0000000000000000,4.0000000000000000,2.0000000000000000,3.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,2.5000000000000000,402,Doktor
5.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,5.0000000000000000,2.5000000000000000,4.5000000000000000,3.0000000000000000,403,Doktor
3.0000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,2.5000000000000000,3.0000000000000000,404,Bilgisayar Mühendisi
4.5000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,4.0000000000000000,1.5000000000000000,405,Doktor
1.5000000000000000,4.5000000000000000,2.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,3.0000000000000000,406,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.5000000000000000,3.0000000000000000,4.5000000000000000,1.5000000000000000,407,Doktor
5.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.5000000000000000,3.0000000000000000,4.5000000000000000,1.5000000000000000,408,Doktor
3.0000000000000000,4.0000000000000000,3.0000000000000000,4.0000000000000000,4.5000000000000000,2.5000000000000000,2.5000000000000000,3.0000000000000000,409,Doktor
5.0000000000000000,5.0000000000000000,2.0000000000000000,4.0000000000000000,3.5000000000000000,2.5000000000000000,4.0000000000000000,2.0000000000000000,410,Doktor
4.5000000000000000,5.0000000000000000,4.0000000000000000,4.0000000000000000,5.0000000000000000,4.5000000000000000,4.0000000000000000,2.0000000000000000,411,Doktor
3.0000000000000000,4.5000000000000000,3.0000000000000000,5.0000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,2.0000000000000000,412,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,4.5000000000000000,3.0000000000000000,4.5000000000000000,1.5000000000000000,413,Doktor
5.0000000000000000,5.0000000000000000,4.0000000000000000,4.0000000000000000,5.0000000000000000,4.5000000000000000,5.0000000000000000,3.0000000000000000,414,Doktor
4.0000000000000000,4.5000000000000000,3.0000000000000000,3.0000000000000000,5.0000000000000000,3.0000000000000000,3.5000000000000000,4.5000000000000000,415,Bilgisayar Mühendisi
5.0000000000000000,5.0000000000000000,2.0000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,2.5000000000000000,416,Doktor
5.0000000000000000,3.5000000000000000,4.5000000000000000,5.0000000000000000,5.0000000000000000,5.0000000000000000,5.0000000000000000,4.0000000000000000,417,Doktor
3.0000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,4.5000000000000000,3.5000000000000000,2.5000000000000000,2.5000000000000000,418,Bilgisayar Mühendisi
5.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,5.0000000000000000,4.0000000000000000,5.0000000000000000,1.5000000000000000,419,Doktor
5.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,4.5000000000000000,1.5000000000000000,420,Doktor
3.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,4.5000000000000000,2.5000000000000000,4.5000000000000000,2.0000000000000000,421,Bilgisayar Mühendisi
4.0000000000000000,4.5000000000000000,3.0000000000000000,3.0000000000000000,2.0000000000000000,4.0000000000000000,4.5000000000000000,2.5000000000000000,422,Doktor
5.0000000000000000,4.0000000000000000,4.5000000000000000,5.0000000000000000,5.0000000000000000,4.0000000000000000,5.0000000000000000,3.0000000000000000,423,Doktor
3.5000000000000000,4.5000000000000000,3.0000000000000000,3.0000000000000000,2.5000000000000000,2.5000000000000000,4.0000000000000000,4.5000000000000000,424,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,4.5000000000000000,1.5000000000000000,425,Doktor
5.0000000000000000,4.0000000000000000,4.5000000000000000,4.0000000000000000,4.5000000000000000,5.0000000000000000,4.5000000000000000,3.0000000000000000,426,Doktor
4.5000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,4.0000000000000000,1.5000000000000000,427,Doktor
3.0000000000000000,4.5000000000000000,3.0000000000000000,5.0000000000000000,5.0000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,428,Bilgisayar Mühendisi
5.0000000000000000,5.0000000000000000,2.0000000000000000,4.0000000000000000,4.5000000000000000,2.5000000000000000,4.0000000000000000,2.0000000000000000,429,Doktor
3.0000000000000000,4.5000000000000000,3.0000000000000000,4.0000000000000000,4.5000000000000000,2.5000000000000000,2.5000000000000000,3.0000000000000000,430,Bilgisayar Mühendisi
5.0000000000000000,3.5000000000000000,4.0000000000000000,4.0000000000000000,5.0000000000000000,5.0000000000000000,5.0000000000000000,3.5000000000000000,431,Doktor
3.5000000000000000,4.5000000000000000,3.0000000000000000,3.0000000000000000,3.5000000000000000,4.0000000000000000,4.5000000000000000,2.5000000000000000,432,Doktor
5.0000000000000000,4.5000000000000000,4.0000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,5.0000000000000000,1.5000000000000000,433,Doktor
5.0000000000000000,4.5000000000000000,2.0000000000000000,4.0000000000000000,4.5000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,434,Bilgisayar Mühendisi
5.0000000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,5.0000000000000000,1.5000000000000000,435,Doktor
